"","Species","TREE_ID","X","Y","Year","logF_current"
"310","Abies concolor","50481_5_9_6_1_302",38.35216,-120.357125,2008,4.56988735641214
"311","Abies concolor","50481_5_9_6_1_302",38.35216,-120.357125,2018,6.57087837445298
"312","Abies concolor","50500_5_3_6_2_115",38.404495,-119.834115,2016,4.79746347041126
"313","Abies concolor","50503_2_93_6_1_305",41.487009,-121.901011,2010,3.17237451708624
"314","Abies concolor","50503_2_93_6_1_305",41.487009,-121.901011,2020,6.0263864622775
"315","Abies concolor","50503_2_93_6_2_371",41.487009,-121.901011,2010,3.17196740808624
"316","Abies concolor","50503_2_93_6_2_371",41.487009,-121.901011,2020,6.0259247922775
"317","Abies concolor","50503_2_93_6_4_415",41.487009,-121.901011,2010,3.17286556608624
"318","Abies concolor","50503_2_93_6_4_415",41.487009,-121.901011,2020,6.0269488602775
"319","Abies concolor","50503_2_93_6_4_438",41.487009,-121.901011,2010,3.17305862808624
"320","Abies concolor","50503_2_93_6_4_438",41.487009,-121.901011,2020,6.0271461192775
"321","Abies concolor","50523_2_49_6_3_117",41.259227,-120.265906,2001,4.98226010129251
"322","Abies concolor","50523_2_49_6_3_117",41.259227,-120.265906,2011,2.95511090365007
"323","Abies concolor","50523_2_49_6_3_117",41.259227,-120.265906,2021,6.18959233935647
"324","Abies concolor","50523_2_49_6_3_118",41.259227,-120.265906,2001,4.98154661129251
"325","Abies concolor","50523_2_49_6_3_118",41.259227,-120.265906,2011,2.95448974765007
"326","Abies concolor","50523_2_49_6_3_118",41.259227,-120.265906,2021,NA
"327","Abies concolor","50523_2_49_6_3_119",41.259227,-120.265906,2001,4.98203766029251
"328","Abies concolor","50523_2_49_6_3_119",41.259227,-120.265906,2011,2.95498499365008
"329","Abies concolor","50523_2_49_6_3_119",41.259227,-120.265906,2021,NA
"330","Abies concolor","50529_5_19_6_2_113",36.757875,-118.941391,2001,4.92677882976203
"331","Abies concolor","50529_5_19_6_2_113",36.757875,-118.941391,2021,6.71733207164058
"332","Abies concolor","50529_5_19_6_2_114",36.757875,-118.941391,2001,4.92797917176204
"333","Abies concolor","50529_5_19_6_2_114",36.757875,-118.941391,2011,3.00309995903685
"334","Abies concolor","50529_5_19_6_2_114",36.757875,-118.941391,2021,6.2383482930999
"335","Abies concolor","50529_5_19_6_4_104",36.757875,-118.941391,2001,4.92697189176204
"336","Abies concolor","50529_5_19_6_4_104",36.757875,-118.941391,2011,3.00212205803685
"337","Abies concolor","50529_5_19_6_4_104",36.757875,-118.941391,2021,6.2374753170999
"338","Abies concolor","50529_5_19_6_4_105",36.757875,-118.941391,2001,4.92656478276203
"339","Abies concolor","50529_5_19_6_4_105",36.757875,-118.941391,2011,3.00170235803685
"340","Abies concolor","50529_5_19_6_4_105",36.757875,-118.941391,2021,6.2370598140999
"341","Abies concolor","50529_5_19_6_4_116",36.757875,-118.941391,2011,3.00213045203685
"342","Abies concolor","50529_5_19_6_4_116",36.757875,-118.941391,2021,6.23752148409989
"343","Abies concolor","50595_5_5_6_4_128",38.534559,-120.187526,2004,5.14443245378441
"344","Abies concolor","50595_5_5_6_4_128",38.534559,-120.187526,2014,5.10348488657709
"345","Abies concolor","50595_5_5_6_4_129",38.534559,-120.187526,2004,5.14453737878441
"346","Abies concolor","50595_5_5_6_4_129",38.534559,-120.187526,2014,5.10363597857709
"347","Abies concolor","50595_5_5_6_4_131",38.534559,-120.187526,2004,5.14404213278441
"348","Abies concolor","50595_5_5_6_4_131",38.534559,-120.187526,2014,5.10317430857709
"349","Abies concolor","50628_3_63_6_3_318",40.326175,-121.093258,2007,6.32745535217841
"350","Abies concolor","50628_3_63_6_3_318",40.326175,-121.093258,2017,5.32964264780562
"351","Abies concolor","50668_3_91_6_3_144",39.592066,-120.320388,2003,4.96894235113257
"352","Abies concolor","50668_3_91_6_3_144",39.592066,-120.320388,2013,6.0199801565541
"353","Abies concolor","50703_5_109_6_2_107",37.971128,-119.958176,2005,3.32072092376551
"354","Abies concolor","50703_5_109_6_2_107",37.971128,-119.958176,2015,5.17546673754505
"355","Abies concolor","50743_2_93_6_2_323",41.891727,-122.95227,2010,2.35645082693637
"356","Abies concolor","50743_2_93_6_2_323",41.891727,-122.95227,2020,4.71143195788779
"357","Abies concolor","50833_2_35_6_3_13",40.766956,-120.875258,2010,3.47832652968659
"358","Abies concolor","50833_2_35_6_3_13",40.766956,-120.875258,2020,5.6004295866976
"359","Abies concolor","50833_2_35_6_3_16",40.766956,-120.875258,2010,3.47835171168659
"360","Abies concolor","50833_2_35_6_3_16",40.766956,-120.875258,2020,5.6004841476976
"361","Abies concolor","50833_2_35_6_3_18",40.766956,-120.875258,2010,3.47822160468659
"362","Abies concolor","50833_2_35_6_3_18",40.766956,-120.875258,2020,5.6003750256976
"363","Abies concolor","50833_2_35_6_4_12",40.766956,-120.875258,2010,3.47842306068659
"364","Abies concolor","50833_2_35_6_4_12",40.766956,-120.875258,2020,5.6005429056976
"365","Abies concolor","50833_2_35_6_4_14",40.766956,-120.875258,2010,3.47837269668659
"366","Abies concolor","50833_2_35_6_4_14",40.766956,-120.875258,2020,5.6005051326976
"367","Abies concolor","50833_2_35_6_4_17",40.766956,-120.875258,2010,3.47841046968659
"368","Abies concolor","50833_2_35_6_4_17",40.766956,-120.875258,2020,5.6005261176976
"369","Abies concolor","50833_2_35_6_4_2",40.766956,-120.875258,2010,3.47849860668659
"370","Abies concolor","50833_2_35_6_4_2",40.766956,-120.875258,2020,5.6006184516976
"371","Abies concolor","50833_2_35_6_4_24",40.766956,-120.875258,2010,3.47842725768659
"372","Abies concolor","50833_2_35_6_4_24",40.766956,-120.875258,2020,5.6005512996976
"373","Abies concolor","50833_2_35_6_4_28",40.766956,-120.875258,2010,3.47841886368659
"374","Abies concolor","50833_2_35_6_4_28",40.766956,-120.875258,2020,5.6005512996976
"375","Abies concolor","50833_2_35_6_4_30",40.766956,-120.875258,2010,3.47836430268659
"376","Abies concolor","50833_2_35_6_4_30",40.766956,-120.875258,2020,6.05489914600458
"377","Abies concolor","50833_2_35_6_4_34",40.766956,-120.875258,2010,3.47828036268659
"378","Abies concolor","50833_2_35_6_4_34",40.766956,-120.875258,2020,5.6003876166976
"379","Abies concolor","50833_2_35_6_4_36",40.766956,-120.875258,2010,3.47830554468659
"380","Abies concolor","50833_2_35_6_4_36",40.766956,-120.875258,2020,5.6004379806976
"381","Abies concolor","50833_2_35_6_4_4",40.766956,-120.875258,2010,3.47854897068659
"382","Abies concolor","50833_2_35_6_4_4",40.766956,-120.875258,2020,5.6006939976976
"383","Abies concolor","50833_2_35_6_4_8",40.766956,-120.875258,2010,3.47823419568659
"384","Abies concolor","50833_2_35_6_4_8",40.766956,-120.875258,2020,5.6003918136976
"385","Abies concolor","50855_3_57_6_2_4",39.392826,-120.262698,2010,4.06823640030429
"386","Abies concolor","50855_3_57_6_2_4",39.392826,-120.262698,2020,6.8706067196838
"387","Abies concolor","50855_3_57_6_2_5",39.392826,-120.262698,2010,3.68936448539442
"388","Abies concolor","50855_3_57_6_2_5",39.392826,-120.262698,2020,5.84841560754105
"389","Abies concolor","50855_3_57_6_4_4",39.392826,-120.262698,2010,4.06757327430429
"390","Abies concolor","50855_3_57_6_4_4",39.392826,-120.262698,2020,6.8698680476838
"391","Abies concolor","50855_3_57_6_4_6",39.392826,-120.262698,2010,3.68950718339442
"392","Abies concolor","50855_3_57_6_4_6",39.392826,-120.262698,2020,5.84866742754105
"393","Abies concolor","50901_5_29_6_3_114",35.431466,-118.591182,2005,4.10834750321692
"394","Abies concolor","50901_5_29_6_3_114",35.431466,-118.591182,2015,5.82739451814407
"395","Abies concolor","51012_3_7_6_1_1",40.064278,-121.416016,2010,3.36861610715779
"396","Abies concolor","51012_3_7_6_1_1",40.064278,-121.416016,2020,6.1962093630245
"397","Abies concolor","51097_2_89_6_1_303",40.455398,-121.701818,2007,6.25268125629226
"398","Abies concolor","51097_2_89_6_1_303",40.455398,-121.701818,2017,4.92710068325816
"399","Abies concolor","51097_2_89_6_2_315",40.455398,-121.701818,2007,6.25261830129226
"400","Abies concolor","51097_2_89_6_2_315",40.455398,-121.701818,2017,4.92706710725816
"401","Abies concolor","51097_2_89_6_2_318",40.455398,-121.701818,2007,6.25266866529226
"402","Abies concolor","51097_2_89_6_2_318",40.455398,-121.701818,2017,4.92712166825816
"403","Abies concolor","51097_2_89_6_3_321",40.455398,-121.701818,2007,6.25199294829226
"404","Abies concolor","51097_2_89_6_3_321",40.455398,-121.701818,2017,4.92627807125816
"405","Abies concolor","51097_2_89_6_3_322",40.455398,-121.701818,2007,6.25266027129226
"406","Abies concolor","51097_2_89_6_3_322",40.455398,-121.701818,2017,4.92699995525816
"407","Abies concolor","51106_5_39_6_1_100",37.420757,-119.414016,2006,4.97574435568699
"408","Abies concolor","51106_5_39_6_1_100",37.420757,-119.414016,2016,3.87893541677893
"409","Abies concolor","51106_5_39_6_1_102",37.420757,-119.414016,2006,4.97630255668699
"410","Abies concolor","51106_5_39_6_1_102",37.420757,-119.414016,2016,3.87946004177893
"411","Abies concolor","51106_5_39_6_1_103",37.420757,-119.414016,2006,4.97401519168699
"412","Abies concolor","51106_5_39_6_1_103",37.420757,-119.414016,2016,3.87728179877893
"413","Abies concolor","51106_5_39_6_1_104",37.420757,-119.414016,2006,4.97587446268699
"414","Abies concolor","51106_5_39_6_1_104",37.420757,-119.414016,2016,3.87905293277893
"415","Abies concolor","51106_5_39_6_1_109",37.420757,-119.414016,2006,4.97517356368699
"416","Abies concolor","51106_5_39_6_1_109",37.420757,-119.414016,2016,3.87840239777893
"417","Abies concolor","51106_5_39_6_1_110",37.420757,-119.414016,2006,4.97643266368698
"418","Abies concolor","51106_5_39_6_1_110",37.420757,-119.414016,2016,3.87966149777893
"419","Abies concolor","51106_5_39_6_1_111",37.420757,-119.414016,2006,4.97527009468698
"420","Abies concolor","51106_5_39_6_1_111",37.420757,-119.414016,2016,3.87849473177893
"421","Abies concolor","51106_5_39_6_1_112",37.420757,-119.414016,2006,4.97546735368698
"422","Abies concolor","51106_5_39_6_1_112",37.420757,-119.414016,2016,3.87870038477893
"423","Abies concolor","51106_5_39_6_1_113",37.420757,-119.414016,2006,4.97545056568698
"424","Abies concolor","51106_5_39_6_1_113",37.420757,-119.414016,2016,3.87862903577893
"425","Abies concolor","51106_5_39_6_1_114",37.420757,-119.414016,2006,4.97549253568699
"426","Abies concolor","51106_5_39_6_1_114",37.420757,-119.414016,2016,3.87874655177893
"427","Abies concolor","51106_5_39_6_2_122",37.420757,-119.414016,2006,4.97658375568699
"428","Abies concolor","51106_5_39_6_2_122",37.420757,-119.414016,2016,3.87980839277893
"429","Abies concolor","51106_5_39_6_2_123",37.420757,-119.414016,2006,4.97650820968698
"430","Abies concolor","51106_5_39_6_2_123",37.420757,-119.414016,2016,3.87969927077893
"431","Abies concolor","51106_5_39_6_2_124",37.420757,-119.414016,2006,4.97613467668698
"432","Abies concolor","51106_5_39_6_2_124",37.420757,-119.414016,2016,3.87930894977893
"433","Abies concolor","51106_5_39_6_2_126",37.420757,-119.414016,2006,4.97548833868699
"434","Abies concolor","51106_5_39_6_2_126",37.420757,-119.414016,2016,3.87872556677893
"435","Abies concolor","51106_5_39_6_2_128",37.420757,-119.414016,2006,4.97553870268699
"436","Abies concolor","51106_5_39_6_2_128",37.420757,-119.414016,2016,3.87870458177893
"437","Abies concolor","51106_5_39_6_2_129",37.420757,-119.414016,2006,4.97656277068698
"438","Abies concolor","51106_5_39_6_2_129",37.420757,-119.414016,2016,3.87980839277893
"439","Abies concolor","51106_5_39_6_2_130",37.420757,-119.414016,2006,4.97601296368699
"440","Abies concolor","51106_5_39_6_2_130",37.420757,-119.414016,2016,3.87914106977893
"441","Abies concolor","51106_5_39_6_3_149",37.420757,-119.414016,2006,4.97641587568698
"442","Abies concolor","51106_5_39_6_3_149",37.420757,-119.414016,2016,3.87959014877893
"443","Abies concolor","51106_5_39_6_3_151",37.420757,-119.414016,2006,4.97617244968699
"444","Abies concolor","51106_5_39_6_3_151",37.420757,-119.414016,2016,3.87936351077893
"445","Abies concolor","51106_5_39_6_3_154",37.420757,-119.414016,2006,4.97636551168698
"446","Abies concolor","51106_5_39_6_3_154",37.420757,-119.414016,2016,3.87953139077893
"447","Abies concolor","51106_5_39_6_3_156",37.420757,-119.414016,2006,4.97618084368699
"448","Abies concolor","51106_5_39_6_3_156",37.420757,-119.414016,2016,3.87940967777893
"449","Abies concolor","51106_5_39_6_3_157",37.420757,-119.414016,2006,4.97631514768698
"450","Abies concolor","51106_5_39_6_3_157",37.420757,-119.414016,2016,3.87948522377893
"451","Abies concolor","51106_5_39_6_3_158",37.420757,-119.414016,2006,4.97633193568698
"452","Abies concolor","51106_5_39_6_3_158",37.420757,-119.414016,2016,3.87953139077893
"453","Abies concolor","51106_5_39_6_4_134",37.420757,-119.414016,2006,4.97642007268699
"454","Abies concolor","51106_5_39_6_4_134",37.420757,-119.414016,2016,3.87961952777893
"455","Abies concolor","51106_5_39_6_4_139",37.420757,-119.414016,2006,4.97629835968698
"456","Abies concolor","51106_5_39_6_4_139",37.420757,-119.414016,2016,3.87948522377893
"457","Abies concolor","51106_5_39_6_4_142",37.420757,-119.414016,2006,4.97612628268698
"458","Abies concolor","51106_5_39_6_4_142",37.420757,-119.414016,2016,3.87930055577893
"459","Abies concolor","51106_5_39_6_4_143",37.420757,-119.414016,2006,4.97630255668699
"460","Abies concolor","51106_5_39_6_4_143",37.420757,-119.414016,2016,3.87950620877893
"461","Abies concolor","51106_5_39_6_4_144",37.420757,-119.414016,2006,4.97528688268698
"462","Abies concolor","51106_5_39_6_4_144",37.420757,-119.414016,2016,3.87855768677893
"463","Abies concolor","51106_5_39_6_4_145",37.420757,-119.414016,2006,4.97547155068699
"464","Abies concolor","51106_5_39_6_4_145",37.420757,-119.414016,2016,3.87870458177893
"465","Abies concolor","51106_5_39_6_4_302",37.420757,-119.414016,2006,4.97620182868698
"466","Abies concolor","51106_5_39_6_4_302",37.420757,-119.414016,2016,3.87938449577893
"467","Abies concolor","51151_2_93_6_1_305",41.69166,-123.2662,2010,2.61127635860881
"468","Abies concolor","51151_2_93_6_1_305",41.69166,-123.2662,2020,4.90243501690554
"469","Abies concolor","51151_2_93_6_2_308",41.69166,-123.2662,2010,2.61136029860881
"470","Abies concolor","51151_2_93_6_2_308",41.69166,-123.2662,2020,4.90246019890554
"471","Abies concolor","51151_2_93_6_2_309",41.69166,-123.2662,2010,2.61125537360881
"472","Abies concolor","51151_2_93_6_2_309",41.69166,-123.2662,2020,4.90242242590554
"473","Abies concolor","51151_2_93_6_2_310",41.69166,-123.2662,2010,2.61132672260881
"474","Abies concolor","51151_2_93_6_2_310",41.69166,-123.2662,2020,4.90245600190554
"475","Abies concolor","51151_2_93_6_3_318",41.69166,-123.2662,2010,2.61131832860881
"476","Abies concolor","51151_2_93_6_3_318",41.69166,-123.2662,2020,4.90244760790554
"477","Abies concolor","51151_2_93_6_3_320",41.69166,-123.2662,2010,2.61120081260881
"478","Abies concolor","51151_2_93_6_3_320",41.69166,-123.2662,2020,4.90233009190554
"479","Abies concolor","51151_2_93_6_4_326",41.69166,-123.2662,2010,2.61129734360881
"480","Abies concolor","51151_2_93_6_4_326",41.69166,-123.2662,2020,4.90248118390554
"481","Abies concolor","51151_2_93_6_4_331",41.69166,-123.2662,2010,2.61134351060881
"482","Abies concolor","51151_2_93_6_4_331",41.69166,-123.2662,2020,4.90250636590554
"483","Abies concolor","51151_2_93_6_4_334",41.69166,-123.2662,2010,2.61107490260881
"484","Abies concolor","51151_2_93_6_4_334",41.69166,-123.2662,2020,4.90220837890555
"485","Abies concolor","51151_2_93_6_4_336",41.69166,-123.2662,2010,2.61128055560881
"486","Abies concolor","51151_2_93_6_4_336",41.69166,-123.2662,2020,4.90244760790554
"487","Abies concolor","51151_2_93_6_4_348",41.69166,-123.2662,2010,2.61136449560881
"488","Abies concolor","51151_2_93_6_4_348",41.69166,-123.2662,2020,4.90252315390554
"489","Abies concolor","51151_2_93_6_4_349",41.69166,-123.2662,2010,2.61133931360881
"490","Abies concolor","51151_2_93_6_4_349",41.69166,-123.2662,2020,4.90248957790554
"491","Abies concolor","51151_2_93_6_4_350",41.69166,-123.2662,2010,2.61133511660881
"492","Abies concolor","51151_2_93_6_4_350",41.69166,-123.2662,2020,4.90247698690554
"493","Abies concolor","51166_2_49_6_1_300",41.951537,-120.65895,2006,5.19381183108887
"494","Abies concolor","51166_2_49_6_1_300",41.951537,-120.65895,2016,6.01567873874741
"495","Abies concolor","51166_2_49_6_1_303",41.951537,-120.65895,2006,5.19379924008887
"496","Abies concolor","51166_2_49_6_1_303",41.951537,-120.65895,2016,6.01567454174741
"497","Abies concolor","51166_2_49_6_1_304",41.951537,-120.65895,2006,5.19390836208887
"498","Abies concolor","51166_2_49_6_1_304",41.951537,-120.65895,2016,6.01579205774741
"499","Abies concolor","51166_2_49_6_1_305",41.951537,-120.65895,2006,5.19384960408887
"500","Abies concolor","51166_2_49_6_1_305",41.951537,-120.65895,2016,6.01572910274741
"501","Abies concolor","51166_2_49_6_1_306",41.951537,-120.65895,2006,5.19385799808887
"502","Abies concolor","51166_2_49_6_1_306",41.951537,-120.65895,2016,6.01575428474741
"503","Abies concolor","51166_2_49_6_1_307",41.951537,-120.65895,2006,5.19376986108887
"504","Abies concolor","51166_2_49_6_1_307",41.951537,-120.65895,2016,6.01563676874741
"505","Abies concolor","51166_2_49_6_1_308",41.951537,-120.65895,2006,5.19382442208887
"506","Abies concolor","51166_2_49_6_1_308",41.951537,-120.65895,2016,6.01569132974741
"507","Abies concolor","51166_2_49_6_1_309",41.951537,-120.65895,2006,5.19388737708887
"508","Abies concolor","51166_2_49_6_1_309",41.951537,-120.65895,2016,6.01575008774741
"509","Abies concolor","51166_2_49_6_1_311",41.951537,-120.65895,2006,5.19372369408887
"510","Abies concolor","51166_2_49_6_1_311",41.951537,-120.65895,2016,6.01560319274741
"511","Abies concolor","51166_2_49_6_1_312",41.951537,-120.65895,2006,5.19392515008887
"512","Abies concolor","51166_2_49_6_1_312",41.951537,-120.65895,2016,6.01579625474741
"513","Abies concolor","51166_2_49_6_1_314",41.951537,-120.65895,2006,5.19385380108887
"514","Abies concolor","51166_2_49_6_1_314",41.951537,-120.65895,2016,6.01569552674741
"515","Abies concolor","51166_2_49_6_1_315",41.951537,-120.65895,2006,5.19376146708887
"516","Abies concolor","51166_2_49_6_1_315",41.951537,-120.65895,2016,6.01561158674741
"517","Abies concolor","51166_2_49_6_1_316",41.951537,-120.65895,2006,5.19371530008887
